year,origin,destin,id,dist,passen,fare,bmktshr,ldist,y98,y99,y00,lfare,ldistsq,concen,lpassen
1998,"PORTLAND, OR","ST. LOUIS, MO",1069,1710,188,352.98001,.64949995,7.4442487,1,0,0,5.4026775,55.41684,.64949995,5.2364421
1999,"DENVER, CO","MIAMI, FL",532,1710,415,407.04001,.59109998,7.4442487,0,1,0,5.5451775,55.41684,.59109998,6.0282784
1999,"PORTLAND, OR","ST. LOUIS, MO",1069,1710,183,349.79999,.51990002,7.4442487,0,1,0,5.3936276,55.41684,.51990002,5.209486
2000,"DENVER, CO","MIAMI, FL",532,1710,444,435.66,.472,7.4442487,0,0,1,5.6131282,55.41684,.472,6.0958247
1999,"ST. LOUIS, MO","SEATTLE, WA",1140,1711,373,405.45001,.68690002,7.4448333,0,1,0,5.5412636,55.425541,.68690002,5.9215784
2000,"ST. LOUIS, MO","SEATTLE, WA",1140,1711,391,472.23001,.67559999,7.4448333,0,0,1,5.6937323,55.425541,.67559999,5.9687076
1997,"ST. LOUIS, MO","SEATTLE, WA",1140,1711,341,397.5,.65860003,7.4448333,0,0,0,5.521461,55.425541,.65860003,5.8318825
1998,"ST. LOUIS, MO","SEATTLE, WA",1140,1711,342,442.01999,.72199994,7.4448333,1,0,0,5.6276212,55.425541,.72199994,5.8348107
1998,"ST. LOUIS, MO","SAN JOSE, CA",1138,1718,143,411.81,.63260001,7.448916,1,0,0,5.556828,55.486347,.63260001,4.9628448
1999,"ST. LOUIS, MO","SAN JOSE, CA",1138,1718,167,407.04001,.64489996,7.448916,0,1,0,5.5451775,55.486347,.64489996,5.1179938
2000,"ST. LOUIS, MO","SAN JOSE, CA",1138,1718,170,432.48001,.61009997,7.448916,0,0,1,5.6058021,55.486347,.61009997,5.1357985
1997,"ST. LOUIS, MO","SAN JOSE, CA",1138,1718,155,378.42001,.65760005,7.448916,0,0,0,5.4722705,55.486347,.65760005,5.0434251
1998,"CHICAGO, IL","SEATTLE, WA",360,1721,988,456.32999,.55860001,7.4506607,1,0,0,5.659482,55.512344,.55860001,6.8956828
1999,"CHICAGO, IL","SEATTLE, WA",360,1721,1113,451.56,.53530002,7.4506607,0,1,0,5.6489744,55.512344,.53530002,7.0148144
1997,"CHICAGO, IL","SEATTLE, WA",360,1721,967,461.10001,.49630001,7.4506607,0,0,0,5.6698809,55.512344,.49630001,6.8741984
2000,"CHICAGO, IL","SEATTLE, WA",360,1721,1275,427.70999,.5244,7.4506607,0,0,1,5.5947113,55.512344,.5244,7.1507015
1998,"CHICAGO, IL","SAN DIEGO, CA",354,1724,922,408.63,.3721,7.4524026,1,0,0,5.5490761,55.538303,.3721,6.8265452
2000,"CHICAGO, IL","SAN DIEGO, CA",354,1724,1157,380.01001,.45490003,7.4524026,0,0,1,5.4764633,55.538303,.45490003,7.0535855
1999,"CHICAGO, IL","SAN DIEGO, CA",354,1724,1154,351.39001,.39290002,7.4524026,0,1,0,5.3981628,55.538303,.39290002,7.0509896
1997,"CHICAGO, IL","SAN DIEGO, CA",354,1724,948,410.22,.3224,7.4524026,0,0,0,5.5529594,55.538303,.3224,6.8543544
1999,"CHICAGO, IL","SANTA ANA, CA",357,1727,636,494.48999,.50740004,7.4541411,0,1,0,5.7397928,55.56422,.50740004,6.4551988
1998,"CHICAGO, IL","SANTA ANA, CA",357,1727,659,535.83002,.46849999,7.4541411,1,0,0,5.8200831,55.56422,.46849999,6.4907236
1997,"CHICAGO, IL","SANTA ANA, CA",357,1727,706,510.39001,.42460001,7.4541411,0,0,0,5.771441,55.56422,.42460001,6.5596151
2000,"CHICAGO, IL","SANTA ANA, CA",357,1727,913,389.54999,.52219999,7.4541411,0,0,1,5.5012584,55.56422,.52219999,6.8167357
2000,"ST. LOUIS, MO","SAN FRANCISCO, CA",1137,1737,449,488.13,.70569998,7.4599147,0,0,1,5.7268476,55.650326,.70569998,6.1070228
1997,"ST. LOUIS, MO","SAN FRANCISCO, CA",1137,1737,442,395.91,.6699,7.4599147,0,0,0,5.5174527,55.650326,.6699,6.09131
1999,"ST. LOUIS, MO","SAN FRANCISCO, CA",1137,1737,440,456.32999,.68400002,7.4599147,0,1,0,5.659482,55.650326,.68400002,6.0867748
1998,"ST. LOUIS, MO","SAN FRANCISCO, CA",1137,1737,446,419.76001,.69279999,7.4599147,1,0,0,5.5759492,55.650326,.69279999,6.1003189
2000,"CLEVELAND, OH","PHOENIX, AZ",405,1738,514,286.20001,.53710002,7.4604902,0,0,1,5.1929569,55.658913,.53710002,6.2422233
1997,"CLEVELAND, OH","PHOENIX, AZ",405,1738,554,267.12,.46090001,7.4604902,0,0,0,5.1239638,55.658913,.46090001,6.3171649
1998,"CLEVELAND, OH","PHOENIX, AZ",405,1738,465,278.25,.4752,7.4604902,1,0,0,5.1647859,55.658913,.4752,6.1420374
1999,"CLEVELAND, OH","PHOENIX, AZ",405,1738,486,286.20001,.48570001,7.4604902,0,1,0,5.1929569,55.658913,.48570001,6.1862087
2000,"CHICAGO, IL","PORTLAND, OR",345,1740,643,445.20001,.57389998,7.4616404,0,0,1,5.6347895,55.676075,.57389998,6.4661446
1997,"CHICAGO, IL","PORTLAND, OR",345,1740,525,446.79001,.5043,7.4616404,0,0,0,5.6383548,55.676075,.5043,6.2633982
1999,"CHICAGO, IL","PORTLAND, OR",345,1740,653,421.35001,.5485,7.4616404,0,1,0,5.57973,55.676075,.5485,6.4815769
1998,"CHICAGO, IL","PORTLAND, OR",345,1740,598,424.53,.54949999,7.4616404,1,0,0,5.5872488,55.676075,.54949999,6.3935909
2000,"MILWAUKEE, WI","SAN DIEGO, CA",881,1742,148,357.75,.25330001,7.4627891,0,0,1,5.4161005,55.693222,.25330001,4.9972124
1999,"MILWAUKEE, WI","SAN DIEGO, CA",881,1742,176,319.59,.27590001,7.4627891,0,1,0,5.3033047,55.693222,.27590001,5.1704841
1998,"MILWAUKEE, WI","SAN DIEGO, CA",881,1742,195,275.07001,.24420001,7.4627891,1,0,0,5.1532917,55.693222,.24420001,5.2729998
1997,"MILWAUKEE, WI","SAN DIEGO, CA",881,1742,184,305.28,.3071,7.4627891,0,0,0,5.2574954,55.693222,.3071,5.2149358
1998,"CHICAGO, IL","LOS ANGELES, CA",325,1745,3357,402.26999,.38299999,7.46451,1,0,0,5.5333896,55.71891,.38299999,8.118803
1999,"CHICAGO, IL","LOS ANGELES, CA",325,1745,3766,365.70001,.38789999,7.46451,0,1,0,5.4380794,55.71891,.38789999,8.2337685
2000,"CHICAGO, IL","LOS ANGELES, CA",325,1745,3965,352.98001,.41769999,7.46451,0,0,1,5.4026775,55.71891,.41769999,8.2852612
1997,"CHICAGO, IL","LOS ANGELES, CA",325,1745,3326,387.95999,.38189998,7.46451,0,0,0,5.4971681,55.71891,.38189998,8.1095257
1999,"ATLANTA, GA","LAS VEGAS, NV",68,1747,715,376.82999,.59850001,7.4656553,0,1,0,5.46806,55.736008,.59850001,6.5722823
1998,"ATLANTA, GA","LAS VEGAS, NV",68,1747,688,345.03,.67650002,7.4656553,1,0,0,5.3798971,55.736008,.67650002,6.5337887
1997,"ATLANTA, GA","LAS VEGAS, NV",68,1747,721,287.79001,.68059999,7.4656553,0,0,0,5.1984968,55.736008,.68059999,6.5806394
2000,"ATLANTA, GA","LAS VEGAS, NV",68,1747,816,351.39001,.67519999,7.4656553,0,0,1,5.3981628,55.736008,.67519999,6.7044144
1999,"DETROIT, MI","LAS VEGAS, NV",574,1750,1747,216.24001,.4664,7.467371,0,1,0,4.9126549,55.761631,.4664,7.4656553
2000,"DETROIT, MI","LAS VEGAS, NV",574,1750,1645,252.81,.54110003,7.467371,0,0,1,5.0689044,55.761631,.54110003,7.4054956
1997,"DETROIT, MI","LAS VEGAS, NV",574,1750,970,260.76001,.72420001,7.467371,0,0,0,5.0998664,55.761631,.72420001,6.877296
1998,"DETROIT, MI","LAS VEGAS, NV",574,1750,818,295.73999,.72070003,7.467371,1,0,0,5.2257466,55.761631,.72070003,6.7068624
1999,"BOSTON, MA","DENVER, CO",212,1754,970,410.22,.69749999,7.4696541,0,1,0,5.5529594,55.795731,.69749999,6.877296
2000,"BOSTON, MA","DENVER, CO",212,1754,1043,434.07001,.63770002,7.4696541,0,0,1,5.6094718,55.795731,.63770002,6.9498563
1997,"NASHVILLE, TN","SAN DIEGO, CA",917,1754,177,248.03999,.40919998,7.4696541,0,0,0,5.0498562,55.795731,.40919998,5.1761498
1997,"BOSTON, MA","DENVER, CO",212,1754,900,386.37,.67339998,7.4696541,0,0,0,5.4930615,55.795731,.67339998,6.8023949
1998,"NASHVILLE, TN","SAN DIEGO, CA",917,1754,179,305.28,.39560002,7.4696541,1,0,0,5.2574954,55.795731,.39560002,5.187386
1999,"NASHVILLE, TN","SAN DIEGO, CA",917,1754,188,263.94,.36000001,7.4696541,0,1,0,5.1119876,55.795731,.36000001,5.2364421
2000,"NASHVILLE, TN","SAN DIEGO, CA",917,1754,188,297.32999,.46509999,7.4696541,0,0,1,5.2311087,55.795731,.46509999,5.2364421
1998,"BOSTON, MA","DENVER, CO",212,1754,862,422.94,.67870003,7.4696541,1,0,0,5.5834961,55.795731,.67870003,6.7592554
1997,"LOS ANGELES, CA","MILWAUKEE, WI",813,1757,350,330.72,.4262,7.4713631,0,0,0,5.3375382,55.821266,.4262,5.857933
1999,"LOS ANGELES, CA","MILWAUKEE, WI",813,1757,428,335.48999,.4786,7.4713631,0,1,0,5.3518581,55.821266,.4786,6.059123
2000,"LOS ANGELES, CA","MILWAUKEE, WI",813,1757,456,321.17999,.4003,7.4713631,0,0,1,5.3082676,55.821266,.4003,6.1224928
1998,"LOS ANGELES, CA","MILWAUKEE, WI",813,1757,465,308.45999,.44589999,7.4713631,1,0,0,5.267858,55.821266,.44589999,6.1420374
1999,"AUSTIN, TX","SEATTLE, WA",137,1764,212,316.41,.25729999,7.4753394,0,1,0,5.2933049,55.880699,.25729999,5.3565865
1997,"AUSTIN, TX","SEATTLE, WA",137,1764,171,314.82001,.34200001,7.4753394,0,0,0,5.2882671,55.880699,.34200001,5.1416636
1998,"AUSTIN, TX","SEATTLE, WA",137,1764,197,298.92001,.33020002,7.4753394,1,0,0,5.2364421,55.880699,.33020002,5.2832036
2000,"AUSTIN, TX","SEATTLE, WA",137,1764,246,348.20999,.24450001,7.4753394,0,0,1,5.3890719,55.880699,.24450001,5.5053315
1998,"COLUMBUS, OH","LAS VEGAS, NV",445,1772,576,211.47,.72940004,7.4798641,1,0,0,4.8903489,55.948368,.72940004,6.3561077
2000,"COLUMBUS, OH","LAS VEGAS, NV",445,1772,751,209.88,.60089999,7.4798641,0,0,1,4.882802,55.948368,.60089999,6.6214056
1999,"COLUMBUS, OH","LAS VEGAS, NV",445,1772,740,192.39,.68449998,7.4798641,0,1,0,4.7957907,55.948368,.68449998,6.6066504
1997,"COLUMBUS, OH","LAS VEGAS, NV",445,1772,543,203.52,.64489996,7.4798641,0,0,0,4.8520303,55.948368,.64489996,6.2971091
1997,"SAN ANTONIO, TX","SEATTLE, WA",1105,1776,181,287.79001,.30219999,7.4821191,0,0,0,5.1984968,55.982105,.30219999,5.1984968
1999,"SAN ANTONIO, TX","SEATTLE, WA",1105,1776,226,267.12,.2446,7.4821191,0,1,0,5.1239638,55.982105,.2446,5.4205351
1998,"SAN ANTONIO, TX","SEATTLE, WA",1105,1776,187,289.38,.28920001,7.4821191,1,0,0,5.2040067,55.982105,.28920001,5.2311087
2000,"SAN ANTONIO, TX","SEATTLE, WA",1105,1776,210,308.45999,.30500001,7.4821191,0,0,1,5.267858,55.982105,.30500001,5.3471074
1999,"CHICAGO, IL","SACRAMENTO, CA",351,1782,357,408.63,.61199999,7.4854918,0,1,0,5.5490761,56.032585,.61199999,5.8777356
1998,"CHICAGO, IL","SACRAMENTO, CA",351,1782,265,499.26001,.67199999,7.4854918,1,0,0,5.749393,56.032585,.67199999,5.57973
2000,"CHICAGO, IL","SACRAMENTO, CA",351,1782,380,440.42999,.61220002,7.4854918,0,0,1,5.6240177,56.032585,.61220002,5.9401712
1997,"CHICAGO, IL","SACRAMENTO, CA",351,1782,258,518.34003,.59109998,7.4854918,0,0,0,5.7868972,56.032585,.59109998,5.5529594
1998,"BOSTON, MA","CO SPRINGS, CO",209,1783,106,446.79001,.51789999,7.4860525,1,0,0,5.6383548,56.040981,.51789999,4.6634393
2000,"BOSTON, MA","CO SPRINGS, CO",209,1783,139,397.5,.4039,7.4860525,0,0,1,5.521461,56.040981,.4039,4.934474
1999,"BOSTON, MA","CO SPRINGS, CO",209,1783,85,494.48999,.5025,7.4860525,0,1,0,5.7397928,56.040981,.5025,4.4426513
1997,"BOSTON, MA","CO SPRINGS, CO",209,1783,120,395.91,.27250001,7.4860525,0,0,0,5.5174527,56.040981,.27250001,4.7874918
1998,"INDIANAPOLIS, IN","SAN DIEGO, CA",725,1787,253,271.89001,.30860001,7.4882936,1,0,0,5.1416636,56.074543,.30860001,5.5333896
2000,"INDIANAPOLIS, IN","SAN DIEGO, CA",725,1787,237,297.32999,.18190001,7.4882936,0,0,1,5.2311087,56.074543,.18190001,5.46806
1997,"INDIANAPOLIS, IN","SAN DIEGO, CA",725,1787,222,271.89001,.22950001,7.4882936,0,0,0,5.1416636,56.074543,.22950001,5.4026775
1999,"INDIANAPOLIS, IN","SAN DIEGO, CA",725,1787,230,279.84,.2394,7.4882936,0,1,0,5.1704841,56.074543,.2394,5.4380794
1998,"PHOENIX, AZ","TAMPA, FL",1050,1790,321,290.97,.26719999,7.4899707,1,0,0,5.209486,56.099659,.26719999,5.771441
1999,"PHOENIX, AZ","TAMPA, FL",1050,1790,352,279.84,.2588,7.4899707,0,1,0,5.1704841,56.099659,.2588,5.8636312
1997,"PHOENIX, AZ","TAMPA, FL",1050,1790,302,289.38,.2499,7.4899707,0,0,0,5.2040067,56.099659,.2499,5.7104268
2000,"PHOENIX, AZ","TAMPA, FL",1050,1790,346,305.28,.27219999,7.4899707,0,0,1,5.2574954,56.099659,.27219999,5.8464389
2000,"LOS ANGELES, CA","NASHVILLE, TN",815,1797,530,327.54001,.45900002,7.4938741,0,0,1,5.3278761,56.15815,.45900002,6.2728772
1997,"LOS ANGELES, CA","NASHVILLE, TN",815,1797,401,319.59,.53570002,7.4938741,0,0,0,5.3033047,56.15815,.53570002,5.9939613
1998,"LOS ANGELES, CA","NASHVILLE, TN",815,1797,538,311.64001,.59419996,7.4938741,1,0,0,5.2781148,56.15815,.59419996,6.2878585
1999,"LOS ANGELES, CA","NASHVILLE, TN",815,1797,587,273.48001,.52209997,7.4938741,0,1,0,5.1474943,56.15815,.52209997,6.3750248
2000,"PHOENIX, AZ","PITTSBURGH, PA",1036,1814,280,410.22,.73680001,7.5032897,0,0,1,5.5529594,56.299355,.73680001,5.6347895
1999,"PHOENIX, AZ","PITTSBURGH, PA",1036,1814,261,380.01001,.72920001,7.5032897,0,1,0,5.4764633,56.299355,.72920001,5.5645204
1998,"PHOENIX, AZ","PITTSBURGH, PA",1036,1814,254,392.73001,.72420001,7.5032897,1,0,0,5.5093884,56.299355,.72420001,5.5373344
1997,"PHOENIX, AZ","PITTSBURGH, PA",1036,1814,210,429.29999,.76279998,7.5032897,0,0,0,5.5984221,56.299355,.76279998,5.3471074
2000,"INDIANAPOLIS, IN","LOS ANGELES, CA",717,1815,626,292.56,.2474,7.5038409,0,0,1,5.2149358,56.307629,.2474,6.4393506
1998,"INDIANAPOLIS, IN","LOS ANGELES, CA",717,1815,573,257.57999,.25819999,7.5038409,1,0,0,5.0875964,56.307629,.25819999,6.3508859
1999,"INDIANAPOLIS, IN","LOS ANGELES, CA",717,1815,565,271.89001,.3107,7.5038409,0,1,0,5.1416636,56.307629,.3107,6.3368258
1997,"INDIANAPOLIS, IN","LOS ANGELES, CA",717,1815,577,244.86,.2174,7.5038409,0,0,0,5.0369525,56.307629,.2174,6.3578424
1999,"ALBUQUERQUE, NM","NEW YORK, NY",20,1817,317,421.35001,.23450001,7.5049419,0,1,0,5.57973,56.324154,.23450001,5.7589016
1997,"ALBUQUERQUE, NM","NEW YORK, NY",20,1817,441,356.16,.2793,7.5049419,0,0,0,5.4116459,56.324154,.2793,6.089045
1998,"ALBUQUERQUE, NM","NEW YORK, NY",20,1817,363,381.60001,.24700001,7.5049419,1,0,0,5.480639,56.324154,.24700001,5.894403
2000,"ALBUQUERQUE, NM","NEW YORK, NY",20,1817,355,397.5,.29479998,7.5049419,0,0,1,5.521461,56.324154,.29479998,5.872118
1998,"BIRMINGHAM, AL","LOS ANGELES, CA",187,1818,170,313.23001,.2186,7.5054922,1,0,0,5.2832036,56.332413,.2186,5.1357985
1999,"BIRMINGHAM, AL","LOS ANGELES, CA",187,1818,198,292.56,.38799998,7.5054922,0,1,0,5.2149358,56.332413,.38799998,5.2882671
1997,"BIRMINGHAM, AL","LOS ANGELES, CA",187,1818,149,330.72,.2394,7.5054922,0,0,0,5.3375382,56.332413,.2394,5.0039463
2000,"BIRMINGHAM, AL","LOS ANGELES, CA",187,1818,179,327.54001,.38479999,7.5054922,0,0,1,5.3278761,56.332413,.38479999,5.187386
1999,"CLEVELAND, OH","LAS VEGAS, NV",396,1826,686,262.35001,.63410002,7.5098829,0,1,0,5.1059456,56.398342,.63410002,6.5308776
1998,"CLEVELAND, OH","LAS VEGAS, NV",396,1826,492,284.60999,.69870001,7.5098829,1,0,0,5.187386,56.398342,.69870001,6.1984787
2000,"CLEVELAND, OH","LAS VEGAS, NV",396,1826,743,262.35001,.67570001,7.5098829,0,0,1,5.1059456,56.398342,.67570001,6.6106958
1997,"CLEVELAND, OH","LAS VEGAS, NV",396,1826,553,252.81,.57060003,7.5098829,0,0,0,5.0689044,56.398342,.57060003,6.3153582
2000,"HOUSTON, TX","PORTLAND, OR",700,1827,269,435.66,.50770003,7.5104303,0,0,1,5.6131282,56.406563,.50770003,5.5947113
1998,"HOUSTON, TX","PORTLAND, OR",700,1827,222,373.64999,.46000001,7.5104303,1,0,0,5.4595857,56.406563,.46000001,5.4026775
1999,"HOUSTON, TX","PORTLAND, OR",700,1827,267,354.57001,.48630002,7.5104303,0,1,0,5.4071717,56.406563,.48630002,5.5872488
1997,"HOUSTON, TX","PORTLAND, OR",700,1827,221,394.32001,.43939999,7.5104303,0,0,0,5.5134287,56.406563,.43939999,5.3981628
2000,"CHICAGO, IL","SAN JOSE, CA",356,1830,772,558.09003,.4445,7.5120711,0,0,1,5.8607864,56.431213,.4445,6.6489844
1998,"CHICAGO, IL","SAN JOSE, CA",356,1830,603,440.42999,.41619998,7.5120711,1,0,0,5.6240177,56.431213,.41619998,6.401917
1997,"CHICAGO, IL","SAN JOSE, CA",356,1830,493,515.15997,.38819999,7.5120711,0,0,0,5.7807436,56.431213,.38819999,6.2005091
1999,"CHICAGO, IL","SAN JOSE, CA",356,1830,625,526.28998,.4113,7.5120711,0,1,0,5.8021183,56.431213,.4113,6.4377518
1997,"SALT LAKE CITY, UT","WASHINGTON, DC",1102,1834,350,405.45001,.64679998,7.5142546,0,0,0,5.5412636,56.464024,.64679998,5.857933
2000,"SALT LAKE CITY, UT","WASHINGTON, DC",1102,1834,386,426.12,.58579999,7.5142546,0,0,1,5.5909872,56.464024,.58579999,5.9558372
1998,"SALT LAKE CITY, UT","WASHINGTON, DC",1102,1834,388,387.95999,.5722,7.5142546,1,0,0,5.4971681,56.464024,.5722,5.9610052
1999,"SALT LAKE CITY, UT","WASHINGTON, DC",1102,1834,312,438.84,.60860002,7.5142546,0,1,0,5.6204009,56.464024,.60860002,5.7430034
1999,"CHICAGO, IL","OAKLAND, CA",336,1836,364,510.39001,.66540003,7.5153446,0,1,0,5.771441,56.480404,.66540003,5.8971539
1997,"CHICAGO, IL","OAKLAND, CA",336,1836,354,467.45999,.63459998,7.5153446,0,0,0,5.6835799,56.480404,.63459998,5.869297
2000,"CHICAGO, IL","OAKLAND, CA",336,1836,395,548.54999,.70589995,7.5153446,0,0,1,5.8435445,56.480404,.70589995,5.9788857
1998,"CHICAGO, IL","OAKLAND, CA",336,1836,263,578.76001,.73180002,7.5153446,1,0,0,5.8971539,56.480404,.73180002,5.572154
1997,"LOS ANGELES, CA","LOUISVILLE, KY",810,1846,192,268.70999,.34709999,7.5207763,0,0,0,5.1298985,56.562077,.34709999,5.2574954
1997,"CHICAGO, IL","SAN FRANCISCO, CA",355,1846,2252,515.15997,.51719999,7.5207763,0,0,0,5.7807436,56.562077,.51719999,7.719574
1999,"LOS ANGELES, CA","LOUISVILLE, KY",810,1846,192,302.10001,.32479998,7.5207763,0,1,0,5.2470241,56.562077,.32479998,5.2574954
2000,"CHICAGO, IL","SAN FRANCISCO, CA",355,1846,2679,515.15997,.5309,7.5207763,0,0,1,5.7807436,56.562077,.5309,7.893199
1998,"LOS ANGELES, CA","LOUISVILLE, KY",810,1846,162,338.67001,.28690001,7.5207763,1,0,0,5.3612924,56.562077,.28690001,5.0875964
2000,"LOS ANGELES, CA","LOUISVILLE, KY",810,1846,171,340.26001,.29359999,7.5207763,0,0,1,5.3659759,56.562077,.29359999,5.1416636
1999,"CHICAGO, IL","SAN FRANCISCO, CA",355,1846,2601,480.17999,.5345,7.5207763,0,1,0,5.7104268,56.562077,.5345,7.8636513
1998,"CHICAGO, IL","SAN FRANCISCO, CA",355,1846,2337,481.76999,.54860002,7.5207763,1,0,0,5.7137327,56.562077,.54860002,7.7566233
1998,"MILWAUKEE, WI","SAN FRANCISCO, CA",882,1847,375,289.38,.3247,7.521318,1,0,0,5.2040067,56.570225,.3247,5.9269261
1997,"MILWAUKEE, WI","SAN FRANCISCO, CA",882,1847,359,311.64001,.3177,7.521318,0,0,0,5.2781148,56.570225,.3177,5.8833222
2000,"MILWAUKEE, WI","SAN FRANCISCO, CA",882,1847,460,297.32999,.25440001,7.521318,0,0,1,5.2311087,56.570225,.25440001,6.1312265
1999,"MILWAUKEE, WI","SAN FRANCISCO, CA",882,1847,356,322.76999,.31190002,7.521318,0,1,0,5.3132062,56.570225,.31190002,5.8749309
1999,"ORLANDO, FL","PHOENIX, AZ",1001,1849,617,263.94,.26389998,7.5224004,0,1,0,5.1119876,56.586506,.26389998,6.4248691
2000,"ORLANDO, FL","PHOENIX, AZ",1001,1849,575,281.42999,.33419999,7.5224004,0,0,1,5.1761498,56.586506,.33419999,6.3543701
1997,"ORLANDO, FL","PHOENIX, AZ",1001,1849,459,287.79001,.27779999,7.5224004,0,0,0,5.1984968,56.586506,.27779999,6.1290503
1998,"ORLANDO, FL","PHOENIX, AZ",1001,1849,468,289.38,.32509997,7.5224004,1,0,0,5.2040067,56.586506,.32509997,6.1484685
2000,"BALTIMORE, MD","SALT LAKE CITY, UT",172,1866,354,283.01999,.2915,7.5315523,0,0,1,5.1817837,56.724281,.2915,5.869297
1997,"BALTIMORE, MD","SALT LAKE CITY, UT",172,1866,316,262.35001,.26109999,7.5315523,0,0,0,5.1059456,56.724281,.26109999,5.7557421
1998,"BALTIMORE, MD","SALT LAKE CITY, UT",172,1866,275,284.60999,.27340001,7.5315523,1,0,0,5.187386,56.724281,.27340001,5.6167712
1999,"BALTIMORE, MD","SALT LAKE CITY, UT",172,1866,342,255.99001,.3028,7.5315523,0,1,0,5.0814042,56.724281,.3028,5.8348107
1997,"INDIANAPOLIS, IN","SEATTLE, WA",728,1869,177,367.29001,.39470002,7.5331588,0,0,0,5.4424176,56.748482,.39470002,5.1761498
1999,"INDIANAPOLIS, IN","SEATTLE, WA",728,1869,203,300.51001,.30399999,7.5331588,0,1,0,5.2417469,56.748482,.30399999,5.3132062
2000,"INDIANAPOLIS, IN","SEATTLE, WA",728,1869,211,319.59,.3021,7.5331588,0,0,1,5.3033047,56.748482,.3021,5.3518581
1998,"INDIANAPOLIS, IN","SEATTLE, WA",728,1869,187,340.26001,.43330002,7.5331588,1,0,0,5.3659759,56.748482,.43330002,5.2311087
1999,"HOUSTON, TX","SEATTLE, WA",710,1876,499,351.39001,.53470004,7.5368972,0,1,0,5.3981628,56.804821,.53470004,6.212606
2000,"HOUSTON, TX","SEATTLE, WA",710,1876,493,440.42999,.51740003,7.5368972,0,0,1,5.6240177,56.804821,.51740003,6.2005091
1997,"HOUSTON, TX","SEATTLE, WA",710,1876,399,391.14001,.47060001,7.5368972,0,0,0,5.5053315,56.804821,.47060001,5.9889612
1998,"HOUSTON, TX","SEATTLE, WA",710,1876,370,394.32001,.55769998,7.5368972,1,0,0,5.5134287,56.804821,.55769998,5.9135032
1998,"ATLANTA, GA","SAN DIEGO, CA",98,1892,436,473.82001,.67900002,7.5453897,1,0,0,5.6970935,56.932903,.67900002,6.0776424
1997,"ATLANTA, GA","SAN DIEGO, CA",98,1892,440,426.12,.64169997,7.5453897,0,0,0,5.5909872,56.932903,.64169997,6.0867748
2000,"ATLANTA, GA","SAN DIEGO, CA",98,1892,523,481.76999,.64819998,7.5453897,0,0,1,5.7137327,56.932903,.64819998,6.2595816
1999,"ATLANTA, GA","SAN DIEGO, CA",98,1892,485,470.64001,.57060003,7.5453897,0,1,0,5.6903596,56.932903,.57060003,6.1841488
1999,"CINCINNATI, OH","LOS ANGELES, CA",376,1901,310,516.75,.74779999,7.5501351,0,1,0,5.7838254,57.004539,.74779999,5.7365723
1998,"CINCINNATI, OH","LOS ANGELES, CA",376,1901,303,510.39001,.73390001,7.5501351,1,0,0,5.771441,57.004539,.73390001,5.7137327
2000,"CINCINNATI, OH","LOS ANGELES, CA",376,1901,351,502.44,.73769999,7.5501351,0,0,1,5.7557421,57.004539,.73769999,5.8607864
1997,"CINCINNATI, OH","LOS ANGELES, CA",376,1901,286,496.07999,.75,7.5501351,0,0,0,5.7430034,57.004539,.75,5.655992
1999,"ATLANTA, GA","ONTARIO, CA",85,1902,267,375.23999,.39349997,7.5506611,0,1,0,5.4638319,57.012482,.39349997,5.5872488
1997,"ATLANTA, GA","ONTARIO, CA",85,1902,183,435.66,.59689999,7.5506611,0,0,0,5.6131282,57.012482,.59689999,5.209486
1998,"ATLANTA, GA","ONTARIO, CA",85,1902,216,421.35001,.6081,7.5506611,1,0,0,5.57973,57.012482,.6081,5.3752785
2000,"ATLANTA, GA","ONTARIO, CA",85,1902,221,454.73999,.53250003,7.5506611,0,0,1,5.655992,57.012482,.53250003,5.3981628
2000,"DETROIT, MI","RENO, NV",592,1906,82,316.41,.31650001,7.552762,0,0,1,5.2933049,57.044216,.31650001,4.4067192
1998,"DETROIT, MI","RENO, NV",592,1906,167,233.73,.77279997,7.552762,1,0,0,4.9904327,57.044216,.77279997,5.1179938
1999,"DETROIT, MI","RENO, NV",592,1906,97,310.04999,.51520002,7.552762,0,1,0,5.2729998,57.044216,.51520002,4.5747108
1997,"DETROIT, MI","RENO, NV",592,1906,220,200.34,.77550006,7.552762,0,0,0,4.8362818,57.044216,.77550006,5.3936276
2000,"LAS VEGAS, NV","PITTSBURGH, PA",789,1912,340,338.67001,.62870002,7.5559049,0,0,1,5.3612924,57.091698,.62870002,5.8289456
1998,"NEW ORLEANS, LA","SAN FRANCISCO, CA",929,1912,387,346.62,.52349997,7.5559049,1,0,0,5.3844953,57.091698,.52349997,5.9584246
1999,"LAS VEGAS, NV","PITTSBURGH, PA",789,1912,265,346.62,.37759998,7.5559049,0,1,0,5.3844953,57.091698,.37759998,5.57973
1997,"NEW ORLEANS, LA","SAN FRANCISCO, CA",929,1912,340,375.23999,.42320001,7.5559049,0,0,0,5.4638319,57.091698,.42320001,5.8289456
1998,"LAS VEGAS, NV","PITTSBURGH, PA",789,1912,273,319.59,.42310002,7.5559049,1,0,0,5.3033047,57.091698,.42310002,5.6094718
2000,"NEW ORLEANS, LA","SAN FRANCISCO, CA",929,1912,515,333.89999,.44819999,7.5559049,0,0,1,5.3471074,57.091698,.44819999,6.2441669
